run_id,seed_idx,condition,algorithm,n_scenarios,ae_mean,ae_sd,wur_mean,wur_sd,coverage,wrong_update_rate,ffcr,abstention_rate,cf_transitions_mean,n_false_feedback
A-confirmatory_a-20260830-001652,6,clean,oracle_upper,90,0.0,0.0,0.17521288855019393,0.23479831343063012,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,6,symmetric,immediate,90,0.5166460460913831,0.4304198205669834,0.38967177504443984,0.45554195400625064,0.6444444444444445,0.4482758620689655,1.0,0.0,0.0,42
A-confirmatory_a-20260830-001652,6,symmetric,pe_seq,90,0.44722910664143406,0.16795175072991075,0.49540905931734225,0.1962365587979011,1.0,0.4222222222222222,0.8484848484848485,0.0,0.0,33
A-confirmatory_a-20260830-001652,6,symmetric,cf_only,90,0.0,0.0,0.17521288855019393,0.23479831343063012,1.0,0.3333333333333333,0.0,0.0,388.24444444444447,37
A-confirmatory_a-20260830-001652,6,symmetric,full_rfl,90,0.19604219494758077,0.20651928025284744,0.32370558800095345,0.4124990918920343,1.0,0.3333333333333333,0.0,0.0,92.28888888888889,37
A-confirmatory_a-20260830-001652,6,symmetric,oracle_upper,90,0.0,0.0,0.17521288855019393,0.23479831343063012,1.0,0.3333333333333333,0.0,0.0,0.0,30
A-confirmatory_a-20260830-001652,7,clean,immediate,90,0.16953748015036574,0.23153291482619967,0.006829737718663203,0.009898606396820421,0.6666666666666666,0.0,,0.0,0.0,0
A-confirmatory_a-20260830-001652,7,clean,pe_seq,90,0.38889136975499555,0.11218039586461662,0.4479041916932406,0.2122919357965047,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,7,clean,cf_only,90,0.0,0.0,0.17646500852990918,0.23408075653640037,1.0,0.3333333333333333,,0.0,387.65555555555557,0
A-confirmatory_a-20260830-001652,7,clean,full_rfl,90,0.18657216736122045,0.21620809932735843,0.32507244458038725,0.4250355643141924,1.0,0.3333333333333333,,0.0,91.47777777777777,0
A-confirmatory_a-20260830-001652,7,clean,oracle_upper,90,0.0,0.0,0.17646500852990918,0.23408075653640037,1.0,0.3333333333333333,,0.0,0.0,0
A-confirmatory_a-20260830-001652,7,symmetric,immediate,90,0.3847634815851421,0.41375416681295707,0.2987813694334506,0.4342731492534772,0.7333333333333333,0.3333333333333333,1.0,0.0,0.0,28
A-confirmatory_a-20260830-001652,7,symmetric,pe_seq,90,0.4553469003781513,0.15278333495214627,0.4980308238456491,0.20366631241509384,1.0,0.4,0.8055555555555556,0.0,0.0,36
A-confirmatory_a-20260830-001652,7,symmetric,cf_only,90,0.0,0.0,0.17646500852990918,0.23408075653640037,1.0,0.3333333333333333,0.0,0.0,387.65555555555557,41
